turboFFT, 1, 0,    0.002,    0.006,    0.018
turboFFT, 1, 1,    0.002,    0.013,    0.041
turboFFT, 1, 2,    0.002,    0.025,    0.080
turboFFT, 1, 3,    0.002,    0.052,    0.166
turboFFT, 1, 4,    0.002,    0.101,    0.323
turboFFT, 1, 5,    0.002,    0.207,    0.664
turboFFT, 1, 6,    0.002,    0.412,    1.320
turboFFT, 1, 7,    0.002,    0.821,    2.628
turboFFT, 1, 8,    0.011,    0.236,    0.755
turboFFT, 1, 9,    0.012,    0.437,    1.398
turboFFT, 1, 10,    0.011,    0.912,    2.918
turboFFT, 1, 11,    0.011,    1.825,    5.841
turboFFT, 1, 12,    0.011,    3.594,   11.502
turboFFT, 1, 13,    0.011,    7.223,   23.115
turboFFT, 1, 14,    0.011,   14.298,   45.753
turboFFT, 1, 15,    0.012,   28.171,   90.146
turboFFT, 1, 16,    0.012,   55.743,  178.378
turboFFT, 1, 17,    0.012,  108.360,  346.751
turboFFT, 1, 18,    0.013,  203.883,  652.424
turboFFT, 1, 19,    0.015,  354.939, 1135.806
turboFFT, 1, 20,    0.034,  312.821, 1001.027
turboFFT, 1, 21,    0.060,  350.967, 1123.093
turboFFT, 1, 22,    0.109,  384.206, 1229.460
turboFFT, 1, 23,    0.207,  405.501, 1297.602
turboFFT, 1, 24,    0.401,  418.550, 1339.359
turboFFT, 1, 25,    0.791,  424.355, 1357.935
turboFFT, 1, 26,    1.569,  427.784, 1368.909
turboFFT, 1, 27,    3.125,  429.486, 1374.356
turboFFT, 2, 0,    0.002,    0.025,    0.039
turboFFT, 2, 1,    0.002,    0.052,    0.082
turboFFT, 2, 2,    0.002,    0.103,    0.165
turboFFT, 2, 3,    0.002,    0.209,    0.335
turboFFT, 2, 4,    0.002,    0.416,    0.665
turboFFT, 2, 5,    0.002,    0.808,    1.293
turboFFT, 2, 6,    0.002,    1.653,    2.645
turboFFT, 2, 7,    0.011,    0.452,    0.724
turboFFT, 2, 8,    0.012,    0.872,    1.395
turboFFT, 2, 9,    0.012,    1.743,    2.789
turboFFT, 2, 10,    0.012,    3.504,    5.606
turboFFT, 2, 11,    0.012,    6.878,   11.005
turboFFT, 2, 12,    0.012,   13.741,   21.986
turboFFT, 2, 13,    0.012,   27.453,   43.925
turboFFT, 2, 14,    0.012,   53.923,   86.277
turboFFT, 2, 15,    0.012,  106.252,  170.003
turboFFT, 2, 16,    0.013,  208.236,  333.177
turboFFT, 2, 17,    0.014,  378.996,  606.394
turboFFT, 2, 18,    0.016,  639.875, 1023.800
turboFFT, 2, 19,    0.034,  618.731,  989.970
turboFFT, 2, 20,    0.060,  695.453, 1112.725
turboFFT, 2, 21,    0.110,  759.904, 1215.846
turboFFT, 2, 22,    0.208,  807.193, 1291.509
turboFFT, 2, 23,    0.403,  833.056, 1332.890
turboFFT, 2, 24,    0.794,  845.667, 1353.067
turboFFT, 2, 25,    1.574,  852.731, 1364.370
turboFFT, 2, 26,    3.135,  856.151, 1369.841
turboFFT, 3, 0,    0.002,    0.076,    0.081
turboFFT, 3, 1,    0.002,    0.151,    0.161
turboFFT, 3, 2,    0.002,    0.309,    0.329
turboFFT, 3, 3,    0.002,    0.621,    0.663
turboFFT, 3, 4,    0.002,    1.240,    1.322
turboFFT, 3, 5,    0.002,    2.484,    2.650
turboFFT, 3, 6,    0.013,    0.613,    0.654
turboFFT, 3, 7,    0.013,    1.183,    1.262
turboFFT, 3, 8,    0.013,    2.360,    2.518
turboFFT, 3, 9,    0.013,    4.727,    5.042
turboFFT, 3, 10,    0.013,    9.384,   10.010
turboFFT, 3, 11,    0.013,   18.695,   19.942
turboFFT, 3, 12,    0.013,   37.200,   39.680
turboFFT, 3, 13,    0.013,   73.793,   78.712
turboFFT, 3, 14,    0.014,  144.667,  154.311
turboFFT, 3, 15,    0.015,  259.953,  277.284
turboFFT, 3, 16,    0.018,  436.829,  465.951
turboFFT, 3, 17,    0.023,  692.965,  739.163
