turboFFT, 1, 0,    0.002,    0.005,    0.032
turboFFT, 1, 1,    0.002,    0.011,    0.073
turboFFT, 1, 2,    0.002,    0.023,    0.147
turboFFT, 1, 3,    0.002,    0.046,    0.295
turboFFT, 1, 4,    0.002,    0.091,    0.580
turboFFT, 1, 5,    0.002,    0.185,    1.185
turboFFT, 1, 6,    0.002,    0.370,    2.366
turboFFT, 1, 7,    0.002,    0.745,    4.767
turboFFT, 1, 8,    0.002,    1.463,    9.360
turboFFT, 1, 9,    0.015,    0.333,    2.130
turboFFT, 1, 10,    0.016,    0.655,    4.190
turboFFT, 1, 11,    0.016,    1.303,    8.340
turboFFT, 1, 12,    0.018,    2.293,   14.676
turboFFT, 1, 13,    0.018,    4.639,   29.692
turboFFT, 1, 14,    0.017,    9.706,   62.119
turboFFT, 1, 15,    0.018,   17.775,  113.758
turboFFT, 1, 16,    0.018,   35.605,  227.872
turboFFT, 1, 17,    0.017,   78.272,  500.944
turboFFT, 1, 18,    0.020,  133.900,  856.960
turboFFT, 1, 19,    0.038,  139.060,  889.981
turboFFT, 1, 20,    0.064,  164.275, 1051.362
turboFFT, 1, 21,    0.123,  170.272, 1089.741
turboFFT, 1, 22,    0.230,  182.753, 1169.617
turboFFT, 1, 23,    0.443,  189.255, 1211.229
turboFFT, 1, 24,    0.872,  192.452, 1231.690
turboFFT, 1, 25,    1.727,  194.290, 1243.459
turboFFT, 1, 26,    3.438,  195.213, 1249.366
turboFFT, 1, 27,    6.852,  195.878, 1253.621
turboFFT, 2, 0,    0.002,    0.020,    0.064
turboFFT, 2, 1,    0.002,    0.046,    0.149
turboFFT, 2, 2,    0.002,    0.093,    0.297
turboFFT, 2, 3,    0.002,    0.187,    0.598
turboFFT, 2, 4,    0.002,    0.370,    1.185
turboFFT, 2, 5,    0.002,    0.748,    2.393
turboFFT, 2, 6,    0.002,    1.487,    4.758
turboFFT, 2, 7,    0.002,    2.957,    9.464
turboFFT, 2, 8,    0.002,    5.893,   18.858
turboFFT, 2, 9,    0.018,    1.131,    3.620
turboFFT, 2, 10,    0.018,    2.233,    7.146
turboFFT, 2, 11,    0.018,    4.430,   14.175
turboFFT, 2, 12,    0.018,    8.962,   28.678
turboFFT, 2, 13,    0.019,   17.598,   56.312
turboFFT, 2, 14,    0.019,   33.834,  108.270
turboFFT, 2, 15,    0.021,   61.585,  197.071
turboFFT, 2, 16,    0.021,  127.126,  406.803
turboFFT, 2, 17,    0.024,  218.250,  698.399
turboFFT, 2, 18,    0.036,  291.271,  932.068
turboFFT, 2, 19,    0.063,  331.945, 1062.226
turboFFT, 2, 20,    0.122,  342.591, 1096.292
turboFFT, 2, 21,    0.239,  351.513, 1124.840
turboFFT, 2, 22,    0.464,  361.875, 1158.000
turboFFT, 2, 23,    0.918,  365.363, 1169.160
turboFFT, 2, 24,    1.829,  366.865, 1173.969
turboFFT, 2, 25,    3.631,  369.668, 1182.936
turboFFT, 2, 26,    7.385,  363.498, 1163.195
turboFFT, 3, 0,    0.002,    0.064,    0.137
turboFFT, 3, 1,    0.002,    0.135,    0.288
turboFFT, 3, 2,    0.002,    0.265,    0.566
turboFFT, 3, 3,    0.002,    0.519,    1.107
turboFFT, 3, 4,    0.002,    1.070,    2.282
turboFFT, 3, 5,    0.002,    2.194,    4.680
turboFFT, 3, 6,    0.002,    4.225,    9.014
turboFFT, 3, 7,    0.002,    8.743,   18.652
turboFFT, 3, 8,    0.023,    1.356,    2.893
turboFFT, 3, 9,    0.022,    2.741,    5.848
turboFFT, 3, 10,    0.023,    5.282,   11.268
turboFFT, 3, 11,    0.024,   10.104,   21.555
turboFFT, 3, 12,    0.024,   20.267,   43.235
turboFFT, 3, 13,    0.023,   42.543,   90.758
turboFFT, 3, 14,    0.023,   84.072,  179.354
turboFFT, 3, 15,    0.025,  158.986,  339.169
turboFFT, 3, 16,    0.028,  277.789,  592.617
turboFFT, 3, 17,    0.044,  353.561,  754.263
turboFFT, 3, 18,    0.067,  471.166, 1005.153
